year,area,species,gear,effort,catch,fleet,area.n,gear.n,species.n,harvest,licenses,landed.value,wholesale.value,abundance
2012,B,Sockeye,Seine,1.367123287671233,80974,193,2,1,1,0.3463408085068465,168,1.1929516737458046,7.128848308432589,1471301
2012,C,Chinook,Gillnet,11.194520547945205,4597,934,3,3,2,0.035703467826492176,638,0.27372658666977334,0.5653049072527928,75157.7496155814
2012,C,Chum,Gillnet,11.194520547945205,220683,934,3,3,4,1.3500707904447466,638,1.7572349970868129,8.164713827927754,1376458
2012,C,Coho,Gillnet,11.194520547945205,145,934,3,3,3,5.97751903187094e-4,638,0.0024574244908802754,0.015607966360996345,921952
2012,C,Pink,Gillnet,11.194520547945205,85295,934,3,3,5,0.13152136062428763,638,0.09864102046821574,1.446734966867164,8591333
2012,C,Sockeye,Gillnet,11.194520547945205,516373,934,3,3,1,2.2086230433362046,638,7.6074793714913715,45.460824308670205,1015913
2012,D,Chinook,Gillnet,8.035616438356165,10229,522,4,3,2,0.07944545842879888,378,0.6090818479541247,1.257886425122649,199739
2012,D,Chum,Gillnet,8.035616438356165,92922,522,4,3,4,0.5684682462614099,378,0.7399110506894542,3.4378793940570986,2231866
2012,D,Coho,Gillnet,8.035616438356165,75,522,4,3,3,3.0918201888987623e-4,378,0.0012710816332139358,0.008073086048791213,57560
2012,D,Pink,Gillnet,8.035616438356165,25,522,4,3,5,3.854896553850977e-5,378,2.8911724153882327e-5,4.2403862092360746e-4,2957661
2012,D,Sockeye,Gillnet,8.035616438356165,113464,522,4,3,1,0.48530656132117506,378,1.6716114889951585,9.989226720527519,1471301
2012,E,Chinook,Gillnet,1.8465753424657534,1,299,5,3,2,7.766688672284572e-6,390,5.9544613154181716e-5,1.2297257064450572e-4,199739
2012,E,Chum,Gillnet,1.8465753424657534,148112,299,5,3,4,0.9061037094581472,390,1.179373082151874,5.479770052437367,2231866
2012,E,Coho,Gillnet,1.8465753424657534,178,299,5,3,3,7.337919914986396e-4,390,0.0030167004094944073,0.019160124222464478,57560
2012,E,Pink,Gillnet,1.8465753424657534,0,299,5,3,5,0,390,0,0,2957661
2012,E,Sockeye,Gillnet,1.8465753424657534,0,299,5,3,1,0,390,0,0,1471301
2012,F,Chinook,Troll,14.961643835616439,80522,395,6,2,2,0.6253893052696983,266,4.794651340401019,9.901997333436888,75157.7496155814
2012,F,Chum,Troll,14.961643835616439,41,395,6,2,4,2.50825402990872e-4,266,3.2647115944843655e-4,0.001516896484754321,1376458
2012,F,Coho,Troll,14.961643835616439,215452,395,6,2,3,0.8881851244514881,266,3.651427733856118,23.191500471788856,921952
2012,F,Pink,Troll,14.961643835616439,65332,395,6,2,5,0.10073924066247682,266,0.07555443049685762,1.108131647287245,8591333
2012,F,Sockeye,Troll,14.961643835616439,2154,395,6,2,1,0.009213057296462412,266,0.031733864021148306,0.18963542935218464,1015913
2012,G,Chinook,Troll,4.446575342465754,59156,215,7,2,2,0.45944623509766613,147,3.5224211357487736,7.274565389046381,199739
2012,G,Chum,Troll,4.446575342465754,233,215,7,2,4,0.0014254224121188581,147,0.001855311711011847,0.008620411730433094,2231866
2012,G,Coho,Troll,4.446575342465754,2106,215,7,2,3,0.008681831090427725,147,0.03569197226064732,0.22669225625005726,57560
2012,G,Pink,Troll,4.446575342465754,28,215,7,2,5,4.317484140313095e-5,147,3.2381131052348214e-5,4.7492325543444045e-4,2957661
2012,G,Sockeye,Troll,4.446575342465754,4,215,7,2,1,1.7108741497608936e-5,147,5.893010960287522e-5,3.521549291591172e-4,1471301
2012,H,Chinook,Troll,0.6794520547945205,0,27,8,2,2,0,83,0,0,199739
2012,H,Chum,Troll,0.6794520547945205,27481,27,8,2,4,0.16812031462419888,83,0.21882326665371915,1.0167276170130124,2231866
2012,H,Coho,Troll,0.6794520547945205,0,27,8,2,3,0,83,0,0,57560
2012,H,Pink,Troll,0.6794520547945205,10,27,8,2,5,1.541958621540391e-5,83,1.1564689661552933e-5,1.69615448369443e-4,2957661
2012,H,Sockeye,Troll,0.6794520547945205,0,27,8,2,1,0,83,0,0,1471301
2013,A,Chinook,Seine,2.484931506849315,0,161,1,1,2,0,108,0,0,116415.19544960129
2013,A,Chum,Seine,2.484931506849315,211996,161,1,1,4,1.3416599454848375,108,1.7472780685383928,4.44619865654859,1059284
2013,A,Coho,Seine,2.484931506849315,40344,161,1,1,3,0.15970723682763657,108,0.7364278142607686,2.439971673755559,1288797
2013,A,Pink,Seine,2.484931506849315,8996722,161,1,1,5,14.601002218413203,108,10.258140020115942,29.351758305733213,14684501
2013,A,Sockeye,Seine,2.484931506849315,12814,161,1,1,1,0.043724585838020434,108,0.24048522210911238,5.05018966429136,926838
2013,B,Chinook,Seine,1.726027397260274,110,203,2,1,2,0.0010115449886723682,168,0.008000401274045093,0.011310912146063752,352741
2013,B,Chum,Seine,1.726027397260274,439528,203,2,1,4,2.7816426372151346,168,3.6226043647452912,9.218234321003644,2249404
2013,B,Coho,Seine,1.726027397260274,2592,203,2,1,3,0.010260786185237803,168,0.047313625187485435,0.15676201116335534,58645
2013,B,Pink,Seine,1.726027397260274,2562314,203,2,1,5,4.1584426414722175,168,2.9215725224702247,8.359535976703125,13898050
2013,B,Sockeye,Seine,1.726027397260274,11247,203,2,1,1,0.03837758833465084,168,0.2110767358405796,4.432611452652171,3326219
2013,C,Chinook,Gillnet,12.435616438356165,7434,649,3,3,2,0.06836204950718532,633,0.540681664284102,0.7644120081257995,116415.19544960129
2013,C,Chum,Gillnet,12.435616438356165,389546,649,3,3,4,2.4653213509869834,633,3.2106510617504895,8.169960291061514,1059284
2013,C,Coho,Gillnet,12.435616438356165,5177,649,3,3,3,0.020493861913956832,633,0.09449947438102319,0.31310066812989606,1288797
2013,C,Pink,Gillnet,12.435616438356165,345385,649,3,3,5,0.5605338423490961,633,0.3938109559068008,1.1268167497479267,14684501
2013,C,Sockeye,Gillnet,12.435616438356165,140386,649,3,3,1,0.4790322855826703,633,2.6346775707046866,55.32822898479842,926838
2013,D,Chinook,Gillnet,5.126027397260274,8859,412,4,3,2,0.08146615504225917,377,0.6443232262433224,0.9109397336543525,352741
2013,D,Chum,Gillnet,5.126027397260274,154874,412,4,3,4,0.9801517122823955,377,1.2764766485538175,3.248177186052125,2249404
2013,D,Coho,Gillnet,5.126027397260274,1122,412,4,3,3,0.004441590316295068,377,0.020480666458471703,0.06785762983228576,58645
2013,D,Pink,Gillnet,5.126027397260274,4,412,4,3,5,6.491698740235923e-6,377,4.560834499550366e-6,1.3049979006012729e-5,13898050
2013,D,Sockeye,Gillnet,5.126027397260274,11390,412,4,3,1,0.03886554024465841,377,0.21376047134562123,4.488969898258046,3326219
2013,E,Chinook,Gillnet,1.0712328767123287,5,273,5,3,2,4.5979317666925826e-5,387,3.63654603365686e-4,5.141323702756252e-4,352741
2013,E,Chum,Gillnet,1.0712328767123287,120135,273,5,3,4,0.7602988620107028,387,0.9901566575023106,2.519595065965701,2249404
2013,E,Coho,Gillnet,1.0712328767123287,33,273,5,3,3,1.3063500930279612e-4,387,6.023725428962266e-4,0.0019958126421260516,58645
2013,E,Pink,Gillnet,1.0712328767123287,2,273,5,3,5,3.2458493701179617e-6,387,2.280417249775183e-6,6.5249895030063645e-6,13898050
2013,E,Sockeye,Gillnet,1.0712328767123287,0,273,5,3,1,0,387,0,0,3326219
2013,F,Chinook,Troll,14.068493150684931,69543,385,6,2,2,0.6395079377022045,241,5.057926416371981,7.150861485215559,116415.19544960129
2013,F,Chum,Troll,14.068493150684931,304,385,6,2,4,0.0019239260336392696,241,0.0025055780903209092,0.006375801390548743,1059284
2013,F,Coho,Troll,14.068493150684931,399308,385,6,2,3,1.5807152816569974,241,7.288853798751711,24.149816803093017,1288797
2013,F,Pink,Troll,14.068493150684931,110770,385,6,2,5,0.1797713673639833,241,0.1263009093787985,0.36138654362400746,14684501
2013,F,Sockeye,Troll,14.068493150684931,0,385,6,2,1,0,241,0,0,926838
2013,G,Chinook,Troll,3.5123287671232877,33668,214,7,2,2,0.30960633344201177,124,2.4487046372231838,3.4619617284879496,352741
2013,G,Chum,Troll,3.5123287671232877,130,214,7,2,4,8.227315275431087e-4,124,0.0010714643149398624,0.002726494015695186,2249404
2013,G,Coho,Troll,3.5123287671232877,6126,214,7,2,3,0.024250608090573608,124,0.11182224841764497,0.37049540138376347,58645
2013,G,Pink,Troll,3.5123287671232877,30,214,7,2,5,4.8687740551769426e-5,124,3.420625874662775e-5,9.787484254509548e-5,13898050
2013,G,Sockeye,Troll,3.5123287671232877,0,214,7,2,1,0,124,0,0,3326219
2013,H,Chinook,Troll,0.5589041095890411,0,18,8,2,2,0,74,0,0,352741
2013,H,Chum,Troll,0.5589041095890411,42375,18,8,2,4,0.26817883445876334,74,0.349256156504436,0.8887321839621809,2249404
2013,H,Coho,Troll,0.5589041095890411,0,18,8,2,3,0,74,0,0,58645
2013,H,Pink,Troll,0.5589041095890411,118,18,8,2,5,1.9150511283695974e-4,74,1.345446177367358e-4,3.849743806773755e-4,13898050
2013,H,Sockeye,Troll,0.5589041095890411,0,18,8,2,1,0,74,0,0,3326219
2014,A,Chinook,Seine,1.8054794520547945,0,169,1,1,2,0,107,0,0,136223.6037674313
2014,A,Chum,Seine,1.8054794520547945,182264,169,1,1,4,1.2185286816016117,107,2.409978948056521,6.309270729181679,704309
2014,A,Coho,Seine,1.8054794520547945,27399,169,1,1,3,0.09761109307830548,107,0.3579073412871201,2.505351389009841,1193776
2014,A,Pink,Seine,1.8054794520547945,3226323,169,1,1,5,5.228404857864812,107,3.5896510964444976,19.352901563439904,14434559
2014,A,Sockeye,Seine,1.8054794520547945,172640,169,1,1,1,0.5351015391389704,107,1.9499785625562478,3.983745266472334,940504
2014,B,Chinook,Seine,3.7260273972602738,331,290,2,1,2,0.0025572269667695695,168,0.01992506011607956,0.026637780903849682,310568
2014,B,Chum,Seine,3.7260273972602738,239163,290,2,1,4,1.5989277919824336,168,3.1623238552541464,8.278892789597935,1145040
2014,B,Coho,Seine,3.7260273972602738,1836,290,2,1,3,0.006540894444752321,168,0.02398327963075851,0.1678829574153096,19601
2014,B,Pink,Seine,3.7260273972602738,330380,290,2,1,5,0.5353959900919333,168,0.36758530663028255,1.9817642618328277,5651585
2014,B,Sockeye,Seine,3.7260273972602738,5055502,290,2,1,1,15.669641458063849,168,57.10218097173445,116.6579712820981,6672999
2014,C,Chinook,Gillnet,14.627397260273973,4870,742,3,3,2,0.03762445718479699,629,0.2931572288982099,0.391921429008302,136223.6037674313
2014,C,Chum,Gillnet,14.627397260273973,78160,742,3,3,4,0.5225398419544286,629,1.033467687420981,2.7055951816751524,704309
2014,C,Coho,Gillnet,14.627397260273973,11106,742,3,3,3,0.03956599874913904,629,0.14507532874684315,1.015527301227902,1193776
2014,C,Pink,Gillnet,14.627397260273973,347098,742,3,3,5,0.5624882782521032,629,0.38618598208353355,2.082046164276442,14434559
2014,C,Sockeye,Gillnet,14.627397260273973,478240,742,3,3,1,1.482315570422968,629,5.40174784381893,11.035602040301953,940504
2014,D,Chinook,Gillnet,28.410958904109588,19086,599,4,3,2,0.147453878814997,379,1.148911472433518,1.5359779043228854,310568
2014,D,Chum,Gillnet,28.410958904109588,78724,599,4,3,4,0.5263104723390537,379,1.0409251564039061,2.7251186678888777,1145040
2014,D,Coho,Gillnet,28.410958904109588,601,599,4,3,3,0.0021411097828410376,379,0.007850735870417137,0.05495515109291997,19601
2014,D,Pink,Gillnet,28.410958904109588,192971,599,4,3,5,0.31271838369159893,379,0.21470217387781418,1.1575247635151722,5651585
2014,D,Sockeye,Gillnet,28.410958904109588,1346192,599,4,3,1,4.172552196342497,379,15.20531476531928,31.063982899460868,6672999
2014,E,Chinook,Gillnet,9.194520547945206,6513,389,5,3,2,0.05031788288389791,392,0.39206017080370453,0.5241446133739366,310568
2014,E,Chum,Gillnet,9.194520547945206,91927,389,5,3,4,0.6145793251195593,392,1.2155013319031285,3.1821551722857184,1145040
2014,E,Coho,Gillnet,9.194520547945206,67,389,5,3,3,2.3869277113202915e-4,392,8.752068274841069e-4,0.0061264477923887485,19601
2014,E,Pink,Gillnet,9.194520547945206,69,389,5,3,5,1.1181767454550336e-4,392,7.677034371780827e-5,4.138922878699229e-4,5651585
2014,E,Sockeye,Gillnet,9.194520547945206,1626127,389,5,3,1,5.040216986419349,392,18.36719642026126,37.523608311705615,6672999
2014,F,Chinook,Troll,14.084931506849315,172223,327,6,2,2,1.3305537761267539,230,10.36723150565429,13.85993516798702,136223.6037674313
2014,F,Chum,Troll,14.084931506849315,123,327,6,2,4,8.223183285618567e-4,230,0.0016263629164890055,0.004257781567886947,704309
2014,F,Coho,Troll,14.084931506849315,176662,327,6,2,3,0.6293722736377095,230,2.3076983366716015,16.153888356701213,1193776
2014,F,Pink,Troll,14.084931506849315,34269,327,6,2,5,0.05553449114492544,230,0.03812815809950104,0.20556050453644042,14434559
2014,F,Sockeye,Troll,14.084931506849315,41354,327,6,2,1,0.12817764741400012,230,0.4670957685122282,0.9542620583277162,940504
2014,G,Chinook,Troll,9.246575342465754,107624,276,7,2,2,0.8314773265003267,120,6.478594168981712,8.66122215104507,310568
2014,G,Chum,Troll,9.246575342465754,1197,276,7,2,4,0.0080025612950288,120,0.015827287894612515,0.04143548403870467,1145040
2014,G,Coho,Troll,9.246575342465754,34949,276,7,2,3,0.12450856206407891,120,0.456531394234956,3.195719759644692,19601
2014,G,Pink,Troll,9.246575342465754,254,276,7,2,5,4.116186860080848e-4,120,2.826038739757e-4,0.001523603494477687,5651585
2014,G,Sockeye,Troll,9.246575342465754,34729,276,7,2,1,0.10764331182088335,120,0.3922660188775251,0.8013872182536937,6672999
2014,H,Chinook,Troll,2.8547945205479452,2,89,8,2,2,1.545152245782217e-5,76,1.2039311248386442e-4,1.6095335893564765e-4,310568
2014,H,Chum,Troll,2.8547945205479452,1539,89,8,2,4,0.010289007379322743,76,0.02034937015021609,0.05327419376404886,1145040
2014,H,Coho,Troll,2.8547945205479452,6,89,8,2,3,2.1375472041674254e-5,76,7.837673081947225e-5,5.486371157363059e-4,19601
2014,H,Pink,Troll,2.8547945205479452,3045,89,8,2,5,0.0049345625940733,76,0.0033879086466771908,0.018265246616868337,5651585
2014,H,Sockeye,Troll,2.8547945205479452,311129,89,8,2,1,0.96435129037748335,76,3.5142196489200814,7.179440923379697,6672999
2015,A,Chinook,Seine,1.7808219178082192,0,186,1,1,2,0,107,0,0,205433.67511409137
2015,A,Chum,Seine,1.7808219178082192,662968,186,1,1,4,3.3798970893254996,107,5.603513595460696,8.983410684786197,1698779
2015,A,Coho,Seine,1.7808219178082192,9105,186,1,1,3,0.028850927194054125,107,0.13784331881603637,0.7308901555827045,844906
2015,A,Pink,Seine,1.7808219178082192,915516,186,1,1,5,1.7707818293270805,107,1.0897118949705111,8.104732218843175,2456548
2015,A,Sockeye,Seine,1.7808219178082192,24588,186,1,1,1,0.09936744495338272,107,0.4539285553552256,2.064132833804359,1091113
2015,B,Chinook,Seine,1.1972602739726028,4,254,2,1,2,3.378987204901784e-5,167,3.829518832222022e-4,5.631645341502973e-4,510663
2015,B,Chum,Seine,1.1972602739726028,597821,254,2,1,4,3.0477692103354306,167,5.0528805329245285,8.10064974325996,1289234
2015,B,Coho,Seine,1.1972602739726028,576,254,2,1,3,0.0018251657401180865,167,0.008720236313897524,0.04623753208299152,12849
2015,B,Pink,Seine,1.1972602739726028,195395,254,2,1,5,0.37793104166542685,167,0.23257294871718576,1.729761306084069,9810690
2015,B,Sockeye,Seine,1.1972602739726028,536013,254,2,1,1,2.1661884769724065,167,9.89554281526031,44.99764245347226,2057810
2015,C,Chinook,Gillnet,13.772602739726027,7764,778,3,3,2,0.06558614164714363,627,0.7433096053342945,1.093102360785727,205433.67511409137
2015,C,Chum,Gillnet,13.772602739726027,546812,778,3,3,4,2.7877186941274017,627,4.621744150790166,7.4094628449175675,1698779
2015,C,Coho,Gillnet,13.772602739726027,12041,778,3,3,3,0.03815420256382271,627,0.18229230113826403,0.966573131616842,844906
2015,C,Pink,Gillnet,13.772602739726027,186120,778,3,3,5,0.35999143005076506,627,0.22153318772354771,1.647653083693886,2456548
2015,C,Sockeye,Gillnet,13.772602739726027,195941,778,3,3,1,0.7918560489511454,627,3.617342405435914,16.44900974412152,1091113
2015,D,Chinook,Gillnet,7.468493150684932,10131,495,4,3,2,0.08558129843214994,379,0.9699213822310326,1.4263549738691657,510663
2015,D,Chum,Gillnet,7.468493150684932,106063,495,4,3,4,0.5407229685069723,379,0.8964617635773489,1.4371847320843212,1289234
2015,D,Coho,Gillnet,7.468493150684932,342,495,4,3,3,0.001083692158195114,379,0.005177640311376655,0.02745353467427622,12849
2015,D,Pink,Gillnet,7.468493150684932,288,495,4,3,5,5.570467002719769e-4,379,3.427979693981396e-4,0.0025495598973986635,9810690
2015,D,Sockeye,Gillnet,7.468493150684932,329506,495,4,3,1,1.3316320691723331,379,6.083137406900885,27.661629800534374,2057810
2015,E,Chinook,Gillnet,2.7041095890410958,4,447,5,3,2,3.378987204901784e-5,390,3.829518832222022e-4,5.631645341502973e-4,510663
2015,E,Chum,Gillnet,2.7041095890410958,274114,447,5,3,4,1.3974688231458683,390,2.3168562067944656,3.7143250299403343,1289234
2015,E,Coho,Gillnet,2.7041095890410958,104,447,5,3,3,3.295438141879879e-4,390,0.0015744871122314976,0.00834844329276236,12849
2015,E,Pink,Gillnet,2.7041095890410958,4,447,5,3,5,7.736759725999679e-6,390,4.761082908307495e-6,3.541055413053699e-5,9810690
2015,E,Sockeye,Gillnet,2.7041095890410958,0,447,5,3,1,0,390,0,0,2057810
2015,F,Chinook,Troll,10.054794520547945,105756,299,6,2,2,0.8933704271039826,238,10.124864840511803,14.889507118399711,205433.67511409137
2015,F,Chum,Troll,10.054794520547945,64,299,6,2,4,3.262803238117556e-4,238,5.409384315826474e-4,8.67218755394403e-4,1698779
2015,F,Coho,Troll,10.054794520547945,255675,299,6,2,3,0.8101549489664788,238,3.8707403117287313,20.523925373817463,844906
2015,F,Pink,Troll,10.054794520547945,46860,299,6,2,5,0.09063614019008624,238,0.055776086270822305,0.4148346416392409,2456548
2015,F,Sockeye,Troll,10.054794520547945,2711,299,6,2,1,0.0109559599507329,238,0.0500488170476662,0.22758516806749704,1091113
2015,G,Chinook,Troll,6.249315068493151,53909,199,7,2,2,0.45539455307262566,119,5.161138268156424,7.589909217877095,510663
2015,G,Chum,Troll,6.249315068493151,1014,199,7,2,4,0.005169503880392503,119,0.008570493275387569,0.013739997155780073,1289234
2015,G,Coho,Troll,6.249315068493151,6186,199,7,2,3,0.0196015195631432,119,0.09365170457946195,0.4965718289329611,12849
2015,G,Pink,Troll,6.249315068493151,25,199,7,2,5,4.835474828749799e-5,119,2.975676817692184e-5,2.2131596331585618e-4,9810690
2015,G,Sockeye,Troll,6.249315068493151,0,199,7,2,1,0,119,0,0,2057810
2015,H,Chinook,Troll,0.6931506849315069,0,29,8,2,2,0,77,0,0,510663
2015,H,Chum,Troll,0.6931506849315069,47258,29,8,2,4,0.24092743035462413,77,0.3994323187458242,0.64035974910044835,1289234
2015,H,Coho,Troll,0.6931506849315069,0,29,8,2,3,0,77,0,0,12849
2015,H,Pink,Troll,0.6931506849315069,24,29,8,2,5,4.6420558355998074e-5,77,2.856649744984497e-5,2.1246332478322197e-4,9810690
2015,H,Sockeye,Troll,0.6931506849315069,0,29,8,2,1,0,77,0,0,2057810
2016,A,Chinook,Seine,1.6027397260273972,0,184,1,1,2,0,108,0,0,143971.45642526745
2016,A,Chum,Seine,1.6027397260273972,164120,184,1,1,4,0.811267868357075,108,1.5408987185146958,2.7756586187814385,1174628
2016,A,Coho,Seine,1.6027397260273972,25007,184,1,1,3,0.09680141522763255,108,0.493687217660926,2.7685204755102912,1145070
2016,A,Pink,Seine,1.6027397260273972,1554334,184,1,1,5,3.0961736125418455,108,2.4769388900334763,12.030846037305457,8651877
2016,A,Sockeye,Seine,1.6027397260273972,24043,184,1,1,1,0.1009534668143808,108,0.7105570933473726,3.32758157922786,1157948
2016,B,Chinook,Seine,2.5945205479452054,0,349,2,1,2,0,168,0,0,316858
2016,B,Chum,Seine,2.5945205479452054,1701357,349,2,1,4,8.410043058154935,168,15.973792475237673,28.773983796454615,2703424
2016,B,Coho,Seine,2.5945205479452054,176,349,2,1,3,6.812912016660667e-4,168,0.0034745851284969397,0.019484928367649507,65609
2016,B,Pink,Seine,2.5945205479452054,16,349,2,1,5,3.187138530114475e-5,168,2.54971082409158e-5,1.2384309717016246e-4,815211
2016,B,Sockeye,Seine,2.5945205479452054,228330,349,2,1,1,0.958728323326023,168,6.747972429563931,31.60116050347699,1073326
2016,C,Chinook,Gillnet,12.117808219178082,4454,958,3,3,2,0.03641478945039724,630,0.4605399842256122,0.569784352576804,143971.45642526745
2016,C,Chum,Gillnet,12.117808219178082,408384,958,3,3,4,2.0186986177865935,630,3.8342577520223347,6.906742440728974,1174628
2016,C,Coho,Gillnet,12.117808219178082,12956,958,3,3,3,0.05015232277719068,630,0.25577684616367247,1.4343564314276536,1145070
2016,C,Pink,Gillnet,12.117808219178082,163876,958,3,3,5,0.32643469610064985,630,0.26114775688051983,1.2684319619910964,8651877
2016,C,Sockeye,Gillnet,12.117808219178082,204316,958,3,3,1,0.857896623784346,630,6.038272390482128,28.277592560891712,1157948
2016,D,Chinook,Gillnet,8.767123287671232,5122,539,4,3,2,0.0418761902929804,383,0.5296106419406345,0.6552392128195756,316858
2016,D,Chum,Gillnet,8.767123287671232,273204,539,4,3,4,1.350485173693799,383,2.5650724682737565,4.620527889870608,2703424
2016,D,Coho,Gillnet,8.767123287671232,808,539,4,3,3,0.0031277459712851243,383,0.015951504453554134,0.08945353477875456,65609
2016,D,Pink,Gillnet,8.767123287671232,5,539,4,3,5,9.959807906607736e-6,383,7.967846325286187e-6,3.8700967865675774e-5,815211
2016,D,Sockeye,Gillnet,8.767123287671232,161934,539,4,3,1,0.6799400530349766,383,4.785731911746182,22.411870209652886,1073326
2016,E,Chinook,Gillnet,5.35068493150685,3,496,5,3,2,2.4527249293038108e-5,388,3.101975645884231e-4,3.8377931246753747e-4,316858
2016,E,Chum,Gillnet,5.35068493150685,604025,496,5,3,4,2.985779150526336,388,5.671102537477694,10.215495961549223,2703424
2016,E,Coho,Gillnet,5.35068493150685,180,496,5,3,3,6.967750926130227e-4,388,0.0035535529723264153,0.01992776764873245,65609
2016,E,Pink,Gillnet,5.35068493150685,0,496,5,3,5,0,388,0,0,815211
2016,E,Sockeye,Gillnet,5.35068493150685,0,496,5,3,1,0,388,0,0,1073326
2016,F,Chinook,Troll,14.301369863013699,149449,350,6,2,2,1.221857626531751,238,15.452905276725085,19.11847815632034,143971.45642526745
2016,F,Chum,Troll,14.301369863013699,19,350,6,2,4,9.391962892264455e-5,238,1.783882260040167e-4,3.2133508260326186e-4,1174628
2016,F,Coho,Troll,14.301369863013699,218953,350,6,2,3,0.8475610936272175,238,4.322561577498809,24.240247277738423,1145070
2016,F,Pink,Troll,14.301369863013699,38826,350,6,2,5,0.07733990035639038,238,0.0618719202851123,0.3005207556705455,8651877
2016,F,Sockeye,Troll,14.301369863013699,591,350,6,2,1,0.0024815330402736375,238,0.017466174860387526,0.08179514675055798,1157948
2016,G,Chinook,Troll,6.835616438356165,48904,207,7,2,2,0.3998268664755785,117,5.056633899544082,6.256114498970818,316858
2016,G,Chum,Troll,6.835616438356165,461,207,7,2,4,0.002278786785965218,117,0.004328261694097457,0.007796603846321248,2703424
2016,G,Coho,Troll,6.835616438356165,253,207,7,2,3,9.793561023949708e-4,117,0.00499471612221435,0.028009584528496164,65609
2016,G,Pink,Troll,6.835616438356165,5,207,7,2,5,9.959807906607736e-6,117,7.967846325286187e-6,3.8700967865675774e-5,815211
2016,G,Sockeye,Troll,6.835616438356165,0,207,7,2,1,0,117,0,0,1073326
2016,H,Chinook,Troll,0.6767123287671233,0,20,8,2,2,0,77,0,0,316858
2016,H,Chum,Troll,0.6767123287671233,65010.00000000001,20,8,2,4,0.3213534250663749,77,0.6103693985537435,1.0994733536862134,2703424
2016,H,Coho,Troll,0.6767123287671233,0,20,8,2,3,0,77,0,0,65609
2016,H,Pink,Troll,0.6767123287671233,0,20,8,2,5,0,77,0,0,815211
2016,H,Sockeye,Troll,0.6767123287671233,0,20,8,2,1,0,77,0,0,1073326
2017,A,Chinook,Seine,1.221917808219178,0,94,1,1,2,0,107,0,0,111742.83830542762
2017,A,Chum,Seine,1.221917808219178,135741,94,1,1,4,0.8103731085603276,107,2.476018376290406,4.875379836906188,871678
2017,A,Coho,Seine,1.221917808219178,12284,94,1,1,3,0.04389457026663717,107,0.22469839541254744,0.8434028144089571,1053955
2017,A,Pink,Seine,1.221917808219178,1517775,94,1,1,5,3.483497579535114,107,3.2569286312726677,12.28192507039345,9904128
2017,A,Sockeye,Seine,1.221917808219178,0,94,1,1,1,0,107,0,0,606370
2017,B,Chinook,Seine,1.3534246575342466,3152,223,2,1,2,0.028812181948911168,169,0.2912841321420409,0.4669681684158895,275344
2017,B,Chum,Seine,1.3534246575342466,399957,223,2,1,4,2.387741341086797,169,7.295517800266552,14.365168176376246,892246
2017,B,Coho,Seine,1.3534246575342466,975,223,2,1,3,0.003483979649134748,169,0.01783465772771359,0.06694218040123195,24794
2017,B,Pink,Seine,1.3534246575342466,682,223,2,1,5,0.001565281645331454,169,0.0014634747090497336,0.005518784337604937,4340202
2017,B,Sockeye,Seine,1.3534246575342466,16463,223,2,1,1,0.1219245878413189,169,0.5963702666151468,24.403471309891803,1429849
2017,C,Chinook,Gillnet,7.3342465753424655,4376,489,3,3,2,0.04000066884785383,626,0.40439700579110766,0.6483035231560701,111742.83830542762
2017,C,Chum,Gillnet,7.3342465753424655,257996,489,3,3,4,1.5402348628353282,626,4.706041925500915,9.266385958571462,871678
2017,C,Coho,Gillnet,7.3342465753424655,1104,489,3,3,3,0.00394493695655873,626,0.020194320134764927,0.07579914580816417,1053955
2017,C,Pink,Gillnet,7.3342465753424655,50486,489,3,3,5,0.11587215417331934,626,0.10833575390188395,0.4085356980473942,9904128
2017,C,Sockeye,Gillnet,7.3342465753424655,35713,489,3,3,1,0.2644896316331788,626,1.2936992851622875,52.9381747488408,606370
2017,D,Chinook,Gillnet,5.810958904109589,27335,475,4,3,2,0.24986706648905038,385,2.5260950990173505,4.0496747727310725,275344
2017,D,Chum,Gillnet,5.810958904109589,133618,475,4,3,4,0.7976988089052967,385,2.4372932526146966,4.799128509792406,892246
2017,D,Coho,Gillnet,5.810958904109589,109,475,4,3,3,3.8949105821096155e-4,385,0.0019938232741751605,0.0074837924756249044,24794
2017,D,Pink,Gillnet,5.810958904109589,3,475,4,3,5,6.885403131956543e-6,385,6.43757203394311e-6,2.4276177438144885e-5,4340202
2017,D,Sockeye,Gillnet,5.810958904109589,9936,475,4,3,1,0.07358578052550233,385,0.3599304482225657,14.728353941267386,1429849
2017,E,Chinook,Gillnet,6.6876712328767125,0,532,5,3,2,0,389,0,0,275344
2017,E,Chum,Gillnet,6.6876712328767125,294144,532,5,3,4,1.7560382466931068,389,5.365408751044749,10.564705776050962,892246
2017,E,Coho,Gillnet,6.6876712328767125,68,532,5,3,3,2.429852473242696e-4,389,0.0012438530517789991,0.004668787966444894,24794
2017,E,Pink,Gillnet,6.6876712328767125,1,532,5,3,5,2.2951343773188477e-6,389,2.145857344647703e-6,8.092059146048295e-6,4340202
2017,E,Sockeye,Gillnet,6.6876712328767125,0,532,5,3,1,0,389,0,0,1429849
2017,F,Chinook,Troll,14.70958904109589,97742,347,6,2,2,0.8934518680363184,241,9.032580470757415,14.480457714881307,111742.83830542762
2017,F,Chum,Troll,14.70958904109589,340,347,6,2,4,0.002029798343245677,241,0.006201856829835777,0.01221170570828345,871678
